dataset,filename,lleboul,mtorte
NEAMS,2020_11_21_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_22_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_22_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_23_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_23_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_23_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_24_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_24_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_25_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_26_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_27_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_27_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_27_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_27_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_28_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_28_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_28_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_29_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_30_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_30_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_11_30_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_01_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_02_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_02_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_02_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_02_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_02_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_03_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_04_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_04_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_04_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_04_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_04_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_05_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_05_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_05_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_06_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_06_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_07_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_07_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_08_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_08_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_09_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_09_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_10_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_10_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_10_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_11_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_11_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_12_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_12_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_14_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_14_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_14_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_14_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_14_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_15_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_16_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_17_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_18_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_18_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_18_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_18_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_19_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_20_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_20_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_20_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_20_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_20_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_21_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_21_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_21_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_22_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_23_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_23_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_23_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_23_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_23_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_25_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_25_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_27_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_27_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_27_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_27_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_27_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_27_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_28_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_28_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_28_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_28_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_29_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_29_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_30_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_30_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_30_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_30_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_31_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_12_31_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_01_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_02_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_02_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_02_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_02_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_03_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_04_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_05_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_05_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_05_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_06_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_06_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_06_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_07_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_07_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_08_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_08_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_08_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_08_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_08_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_09_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_10_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_11_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_11_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_11_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_11_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_11_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_12_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_12_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_13_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_13_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_13_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_13_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_14_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_14_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_15_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_16_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_16_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_17_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_17_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_17_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_17_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_18_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_18_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_19_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_19_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_19_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_19_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_20_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_20_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_20_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_20_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_20_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_21_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_21_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_21_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_21_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_22_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_22_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_22_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_22_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_23_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_23_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_24_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_24_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_24_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_25_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2021_01_25_14_00_00_000000+0000.wav,FINISHED,CREATED
