dataset,filename,lleboul,mtorte
MADW,2020_11_18_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_18_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_18_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_19_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_19_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_19_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_20_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_20_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_20_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_22_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_22_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_22_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_23_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_23_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_24_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_24_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_24_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_24_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_26_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_26_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_26_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_26_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_26_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_26_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_27_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_28_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_28_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_28_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_29_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_29_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_29_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_29_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_11_30_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_01_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_01_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_01_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_02_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_02_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_02_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_03_13_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_04_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_04_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_04_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_04_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_04_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_04_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_05_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_05_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_06_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_06_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_07_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_07_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_08_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_08_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_09_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_09_20_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_09_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_10_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_10_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_10_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_11_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_11_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_12_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_12_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_12_23_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_13_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_13_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_13_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_14_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_14_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_15_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_15_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_15_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_16_09_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_16_11_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_16_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_17_04_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_17_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_18_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_18_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_19_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_19_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_19_19_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_20_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_20_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_20_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_20_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_20_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_20_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_21_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_22_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_23_10_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_23_15_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_23_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_24_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_26_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_26_14_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_26_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_27_01_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_27_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_27_08_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_27_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_28_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_29_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_29_05_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_29_16_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_29_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_30_02_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_30_12_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2020_12_30_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_01_00_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_01_06_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_01_17_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_01_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_02_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_05_07_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_05_21_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_06_18_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_06_22_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_07_03_00_00_000000+0000.wav,FINISHED,CREATED
MADW,2021_01_07_06_00_00_000000+0000.wav,FINISHED,CREATED
